start_node,end_node,np
100513,100515,0
100530,100514,0
100514,100533,0
101435,100235,0
102267,100267,0
102268,100268,0
100629,100609,0
100892,100897,0
100634,100604,0
100638,100604,0
251270,251121,0
251121,251023,0
251023,251120,0
251269,251120,0
100805,205502,0
100890,205502,0
205101,205143,0
205150,205101,0
205152,205101,0
205101,205161,0
205107,205102,1
205107,205102,2
205102,205162,0
205103,205104,0
205106,205103,0
205109,205103,0
205143,205103,0
205108,205104,0
205141,205113,0
205141,205174,0
205144,205104,0
205198,205104,0
205105,205134,1
205105,205134,2
205105,205147,0
205105,205171,0
205105,205172,1
205105,205172,2
205105,205172,3
205106,205105,1
205106,205105,2
205106,205170,0
205107,205147,0
205108,205110,0
205108,205111,0
205109,205110,0
205109,205111,0
205111,205154,0
205113,205124,1
205113,205124,2
205113,205117,1
205113,205117,2
205113,205154,0
205114,205124,1
205114,205124,2
205114,205178,0
205114,205179,0
205115,205116,0
205115,205117,0
205115,205131,0
205116,205123,1
205116,205123,2
205116,205160,1
205116,205160,2
100826,205117,0
205119,205117,1
205119,205117,2
205145,205117,1
205145,205117,2
205155,205117,0
205118,205122,1
205118,205122,2
205118,205145,1
205118,205145,2
205119,205120,1
205119,205120,2
205119,205133,0
205119,205137,0
205119,205154,0
205120,205121,1
205120,205121,2
205179,205120,0
205178,205123,0
205165,205120,0
205123,205165,0
205120,205146,1
205120,205146,2
205121,205122,1
205121,205122,2
205122,205139,1
205122,205139,2
205123,205124,1
205123,205124,2
205123,205124,3
205123,205124,4
205126,205173,0
205126,205129,0
205128,205160,0
205138,205160,0
205168,205138,0
205173,205128,0
205126,205168,0
205127,205117,0
205128,205132,0
205129,205132,1
205129,205132,2
205131,205132,1
205131,205132,2
205131,205148,0
205133,205950,0
205137,205138,1
205137,205138,2
205140,205177,0
205140,205952,0
205143,205163,0
205144,205164,0
205145,205146,1
205145,205146,2
205148,205181,0
205150,205520,0
205152,205154,0
205152,205156,0
205152,205501,0
205155,205154,0
205199,205154,0
205155,205158,1
205155,205158,2
205157,205156,0
205159,205154,0
205170,205171,1
205170,205171,2
205171,205172,1
205171,205172,3
205171,205172,2
205177,205176,0
205180,205128,0
205180,205132,0
205180,205181,0
205188,205503,0
205190,205177,0
205192,205102,0
205193,205158,0
205193,205592,0
205198,205199,0
205170,205201,0
205201,205202,0
205202,205203,0
205204,205202,0
205205,205202,0
205230,205233,0
205207,205220,1
205207,205220,2
205207,205220,3
205208,205221,0
205208,205224,0
205208,205271,0
205210,205268,1
205210,205227,0
205268,205218,0
205211,205228,1
205211,205228,2
205214,205280,0
330901,205214,0
205215,205208,1
205215,205208,2
205215,205251,0
205216,205214,1
205216,205214,2
205216,205240,0
330903,205216,0
205218,205220,1
205218,205220,2
205218,205231,1
205218,205217,1
205218,205231,2
205220,205247,1
205220,205247,2
205221,205270,0
205222,205202,1
205222,205202,2
205232,205222,0
205223,205224,1
205223,205224,2
205223,205251,0
205227,205228,0
205231,205228,1
205231,205228,2
205229,205207,0
205229,205233,0
205229,205246,0
205233,205245,0
205214,205212,1
205214,205212,2
205235,205228,0
205226,205240,0
205240,205241,1
205226,205213,1
205226,205213,2
205240,205241,2
205228,205213,1
205228,205213,2
205241,205212,1
205241,205212,2
205245,205207,1
205246,205247,0
205208,205270,0
205247,205221,0
205247,205270,0
205250,205222,0
205250,205251,0
205250,205253,0
205322,205250,0
205251,205252,0
205952,205251,0
205260,205176,0
205271,205980,0
330964,205280,0
205301,205311,0
205301,205318,1
205301,205318,2
205302,205106,0
205302,205303,1
205302,205303,2
205302,205304,0
205303,205305,1
205303,205305,2
205304,205305,1
205304,205305,2
205304,205324,0
205305,205317,0
205305,205352,0
205305,205353,0
205305,205368,0
205306,205317,1
205306,205317,2
205306,205318,1
205306,205318,2
205309,205313,1
205309,205313,2
205309,205329,1
205309,205329,2
205310,205309,0
205310,205311,0
205311,205111,0
205311,205154,0
205311,205312,1
205311,205312,2
205312,205313,1
205312,205313,2
205312,205396,0
205314,205315,1
205314,205315,2
205314,205340,0
205317,205352,0
205318,205329,1
205318,205329,2
205319,205352,0
205322,205015,0
205349,205324,0
205324,205422,1
205324,205422,2
205329,205392,0
205427,205703,0
205426,205703,0
205339,205314,0
205339,205134,0
205340,205134,0
205135,205105,0
205347,205422,0
205347,205348,0
205349,205314,0
205354,205353,0
205355,205353,0
205352,205355,0
205352,205354,0
205361,205422,1
205361,205422,2
205373,205305,0
205373,205358,0
205365,205399,0
205357,205399,0
205368,205365,0
205358,205399,0
205015,205399,0
205314,205368,0
205356,205314,0
205399,205356,0
205383,205422,0
205383,205348,0
205392,205506,0
205396,205185,0
205396,205398,0
205398,205191,0
205401,205402,1
205401,205402,2
205401,205414,0
205402,205405,1
205402,205405,2
205402,205415,1
205402,205415,2
205402,205418,1
205402,205418,2
205403,205702,1
205403,205702,2
205404,205240,0
205404,205412,0
205404,205414,0
205405,205410,0
205410,205468,0
205468,205467,0
205405,205467,0
205406,205407,1
205406,205407,2
205406,205410,1
205406,205410,2
205409,205415,0
205411,205413,0
205411,205415,1
205411,205415,2
205412,205241,0
205412,205424,1
205412,205424,2
205413,205424,0
205414,205415,1
205414,205415,2
205416,205414,0
205701,205414,0
205424,205415,0
205416,205417,1
205416,205417,2
205417,205418,0
205419,205407,1
205419,205407,2
205425,205015,0
205425,205414,0
205455,205415,0
205460,205426,1
205460,205426,2
205362,205407,0
205501,205502,1
205501,205502,2
205501,205503,0
205501,205520,0
205502,205510,0
205502,205548,0
205502,205557,0
205503,205504,1
205503,205504,2
205503,205505,0
205503,205547,0
205504,205505,0
205504,205547,0
205505,205515,1
205505,205515,2
205509,205538,1
205509,205538,2
205509,205538,3
205509,205538,4
205509,205545,0
205510,205509,1
205510,205509,2
205510,205548,0
205514,205518,1
205514,205518,2
205514,205537,1
205514,205537,2
205515,205516,1
205515,205516,2
205517,205516,1
205517,205521,0
205517,205546,0
205519,205522,1
205519,205522,2
205519,205538,1
205519,205538,2
205520,205525,0
205520,205550,0
205520,205555,0
205521,205539,0
205521,205540,1
205521,205541,2
205521,205546,0
205521,205551,0
205522,205523,1
205522,205523,2
205522,205537,0
205526,205541,0
205527,205528,1
205527,205528,2
205527,205530,1
205527,205530,2
205528,205529,1
205528,205529,3
205528,205535,2
205528,205535,1
205528,205558,1
205528,205558,2
205529,205530,1
205529,205530,2
205529,205892,0
205530,205531,1
205530,205531,2
205531,205532,1
205531,205532,2
205533,205534,1
205533,205534,2
205533,205535,2
205533,205535,1
205539,205537,1
205539,205537,2
205539,205541,0
205539,205543,0
205539,205544,2
205540,205538,1
205540,205538,2
205521,205540,2
205541,205524,1
205541,205524,2
205541,205543,0
205521,205541,1
205541,205570,0
205543,205542,1
205543,205542,2
205544,205514,2
205545,205547,0
205546,205516,0
205548,205547,0
205521,205522,1
205521,205522,2
205555,205560,0
205557,205515,1
205557,205515,2
205558,205549,1
205558,205549,2
205570,205571,1
205570,205571,2
205571,205523,3
205571,205523,1
205571,205523,2
205580,100613,0
205580,100603,0
205590,205605,1
205590,205605,2
205591,205608,0
205593,205636,0
205601,205602,1
205601,205602,2
205601,205666,0
205647,205603,0
205698,205811,0
205603,205698,0
205602,205610,0
205602,205620,0
205603,205604,0
205604,205606,0
205604,205608,0
205604,205624,0
205605,205606,1
205605,205606,2
205605,205619,0
205605,205631,0
205606,205608,0
205606,205609,0
205606,205612,1
205606,205612,2
205606,205627,1
205606,205627,2
205609,205627,0
205609,205636,0
205610,205624,0
205610,205627,0
205615,205608,1
205615,205608,2
205615,205816,0
205615,205666,0
205618,205630,0
205618,205815,0
205618,251231,0
205619,205666,0
205619,205625,1
205619,205631,1
205619,205631,2
205619,205810,0
205624,205627,0
205631,205660,0
205636,205612,0
205660,205627,0
205690,251072,0
205701,205702,2
205701,205702,1
205701,205706,0
205701,205714,0
205702,205703,2
205702,205703,1
205702,205704,2
205702,205704,1
205704,205767,1
205767,205705,0
205766,205705,0
205766,205767,0
205765,205766,0
205762,205765,0
205704,205767,2
205706,205707,0
205708,205717,0
205706,205717,0
205707,205711,0
205708,205709,1
205708,205709,2
205708,251251,0
205709,205710,4
205709,205710,1
205709,205710,2
205711,205712,0
205712,205713,0
205714,205704,0
205740,205705,0
205740,531067,0
205741,205705,0
205741,531088,0
205750,251234,0
205751,251249,0
251248,205716,0
205715,205711,0
205752,251248,0
205807,205808,1
205807,205808,2
205810,205807,0
205810,205811,1
205810,205811,2
205810,205816,0
205811,100610,0
205811,205808,0
205811,205818,0
205812,205533,0
205812,205813,1
205812,205813,2
205812,205816,0
205815,205525,0
205533,205816,0
205826,205816,0
205880,205881,0
205880,251272,0
205881,251244,0
205891,205610,0
251250,205015,0
251284,205015,0
528860,205425,0
330949,205250,0
205015,205101,1
205101,205144,0
205136,100806,1
205146,100803,1
205150,205117,2
205205,205251,1
205225,205240,0
205226,205227,1
205232,205227,1
205150,205250,0
205322,205324,1
205401,205419,1
205417,205450,1
205419,205324,1
205510,205540,1
205525,205528,1
205618,205619,1
205808,100611,1
205808,100611,2
205815,205816,1
205015,205101,2
205101,205149,0
205136,100806,2
205146,100803,2
205150,205117,1
205230,205251,2
205225,205226,0
205226,205227,2
205232,205227,2
205322,205324,2
205401,205419,2
205417,205450,2
205419,205324,2
205510,205540,2
205525,205528,2
205601,205619,0
205618,205619,2
205815,205816,2
205103,205175,0
205175,205162,0
205149,205174,0
205149,205169,0
205104,205174,0
205101,205142,0
205175,205106,1
205368,205373,0
205105,205107,0
251009,251028,0
251011,251016,0
251011,251017,0
251011,251263,0
251012,251010,0
251012,251034,0
251290,251012,1
251012,251036,0
251014,251011,0
251015,251011,0
205317,205321,0
251021,251020,0
251022,251018,0
251236,251264,0
251029,251008,0
251029,251035,0
251031,251007,0
251032,251015,0
251037,251113,0
251038,251113,0
251040,251246,0
251042,251037,0
251043,251038,0
251044,251041,0
251045,251039,0
251046,251253,1
251046,251253,2
251047,251046,0
251048,251252,0
251050,251056,0
251052,251014,0
251054,251271,0
251058,251294,0
251059,251051,0
251262,251058,0
251266,251059,0
251059,251294,0
251060,251055,0
251060,251057,0
251061,251294,0
251063,251062,0
251063,251071,0
251064,251065,0
251066,251064,0
251067,251290,0
251070,251065,0
251072,251065,0
251074,251089,0
251078,251287,0
251079,251075,0
251080,251088,0
251081,251083,0
251082,251085,0
251083,251234,0
251087,251073,0
251089,251265,0
251090,251098,0
251091,251272,0
251093,251096,0
251095,251033,0
251095,251093,0
251095,251094,0
251095,251258,0
251098,251092,0
251098,251097,0
251098,251099,0
251100,251099,0
251100,251101,0
251101,251092,0
251102,251260,0
251106,251107,0
251108,251109,0
251109,251111,0
251110,251248,0
251111,251249,0
251112,251088,0
251112,251113,0
251113,251108,0
251114,251113,0
251234,251082,0
251242,251289,2
251242,251259,0
251242,251289,1
251243,251244,0
251244,251103,0
251246,514333,0
251270,251011,0
251270,251018,0
251270,251019,0
251270,251027,0
251270,251028,0
251248,251084,0
251250,251251,2
251250,251251,1
251251,251001,4
251251,251001,2
251251,251001,1
251251,251001,3
251251,251002,2
251251,251002,4
251251,251002,1
251253,251006,0
251253,251051,0
251253,251052,0
251253,251054,0
251253,251057,0
251253,251245,0
251253,251254,0
251255,251254,0
251255,251256,0
251255,514337,0
251256,251241,0
251256,251257,3
251256,251257,2
251256,251259,0
251257,251090,0
251257,251091,0
251257,251096,0
251257,251097,0
251258,251103,0
251259,251243,0
251259,251258,3
251259,251258,4
251261,251021,0
251261,251047,0
251261,251048,0
251261,251049,0
251261,251050,0
251261,251053,0
251262,251264,0
251262,251059,0
251263,251016,0
251263,251017,0
251263,251020,0
251263,251022,0
251264,251039,0
251264,251041,0
251264,251060,0
251265,251062,0
251265,251086,0
251265,251087,0
251266,251055,0
251266,251056,0
251266,251262,0
251266,251267,1
251266,251267,2
251267,251009,0
251268,251007,0
251268,251013,0
251268,251025,0
251268,251030,0
251269,251019,0
251269,251025,0
251270,251008,0
251270,251013,0
251270,251024,0
251270,251026,0
251277,251275,1
251277,251275,2
251271,251031,0
251271,251032,0
251271,251053,0
251273,251066,0
251273,251067,0
251273,251068,0
251273,251293,1
251273,251293,2
251273,251071,0
251274,251070,0
251274,251072,0
251274,251073,0
251275,251242,0
251275,251270,2
251275,251270,1
251275,251276,0
251276,251266,3
251276,251266,1
251270,251268,0
205511,205513,2
251277,251276,0
251277,251289,0
251277,251296,1
251277,251296,2
251278,251231,0
251278,251277,2
251278,251277,1
251278,251271,0
251279,251040,0
251279,251042,0
251279,251043,0
251279,251044,0
251279,251045,0
251280,100654,0
251281,251004,0
251281,251105,0
251281,251106,1
251281,251106,2
251281,251112,1
251281,251112,2
251281,251113,1
251281,251113,2
251283,251281,4
251283,251299,5
251283,251281,3
251283,251281,2
251283,251299,1
251283,251284,1
251285,251003,0
251284,251286,3
251284,251286,4
251285,251233,0
251284,251285,1
251283,251284,2
205511,205555,0
251285,251288,0
251285,251291,0
251286,251077,0
205511,205512,1
251286,251078,0
251286,251079,0
205511,205512,2
251286,251081,0
251286,251084,0
205511,205513,1
251286,251085,0
251287,251074,0
251287,251075,0
251287,251076,0
251287,251080,0
251287,251086,0
251288,251001,0
251288,251274,2
251288,251274,1
205230,205237,0
251289,251290,1
251289,251290,3
251289,251290,2
251290,251069,0
251290,251297,0
251291,251265,2
251291,251265,1
251291,251295,0
251292,251104,0
251292,251105,0
251293,251068,0
251293,251069,0
251294,251049,0
251295,251289,0
251295,251293,0
251296,251294,2
251296,251294,1
251290,251034,0
251290,251036,0
251298,251058,0
251298,251300,0
251299,251005,0
251281,251107,0
251281,251114,0
514333,251300,0
251231,251242,1
251231,251242,2
205108,205109,0
205594,205522,0
205520,205507,1
205520,205508,1
205507,205552,1
205507,205521,1
205507,205552,2
205507,205521,2
205508,205507,0
205520,205507,2
205520,205508,2
205171,205307,0
205549,205596,1
205549,205596,2
205559,205536,1
205559,205536,2
205536,205531,1
205536,205531,2
205183,205250,0
205150,205183,0
205183,205182,0
205140,205182,0
205148,205182,0
205182,205131,0
205182,205137,0
251233,251110,0
205209,205202,0
205242,205202,0
205209,205243,0
205242,205239,0
205243,205238,0
205238,205239,0
205210,205243,0
205206,205234,1
205206,205234,2
205206,205234,3
205234,205245,1
205234,205245,2
205234,205208,0
205234,205224,0
205245,205207,2
205710,205760,1
205710,205760,2
205710,205760,3
205710,205760,4
205760,205711,0
205760,205715,0
205702,205761,1
205702,205761,2
205710,205761,1
205710,205761,2
205232,205250,0
205526,205558,0
251284,251250,0
251285,205701,0
251284,251285,2
205210,205202,0
205117,205151,0
205151,205153,0
205129,205153,0
205128,205153,0
205138,205153,0
205126,205128,2
251242,251230,0
251230,251124,0
251295,251124,0
205268,205291,0
205218,205290,0
205210,205268,2
205602,205622,1
205602,205622,2
205622,205647,0
205622,205603,0
205205,205236,0
205205,205230,0
205231,205228,3
205408,205403,1
205408,205403,2
205402,205408,1
205402,205408,2
205572,205534,0
205532,205534,0
205535,205573,1
205535,205573,2
205572,205532,0
251289,251259,1
251289,251259,2
205524,205577,0
205522,205578,0
205512,205574,0
205540,205575,0
205539,205576,0
205576,205562,0
205574,205561,0
205578,205563,0
205159,205112,0
205124,205194,1
205194,205195,1
205194,205195,2
205157,205195,0
205110,205195,0
205133,205130,0
205130,205177,0
205112,205109,0
205124,205194,2
205292,205204,0
205292,205206,0
205204,205206,0
205292,205230,0
205206,205295,0
205206,205293,0
205293,205294,0
205293,205295,0
205294,205295,0
100829,205177,0
100849,205177,0
205577,205564,0
205575,205579,0
205813,205863,1
205813,205863,2
205811,205863,1
205811,205863,2
205575,205583,0
205512,205582,0
205583,205585,2
205582,205584,1
205572,205586,0
205422,205360,0
205360,205362,0
205422,205359,0
205359,205463,0
205463,205465,0
205465,205464,0
205407,205464,0
205512,205558,1
205512,205558,2
205529,205549,1
205529,205549,2
205125,205194,0
205125,205114,0
205141,205125,1
205141,205125,2
251012,251297,0
205596,205559,4
205596,205559,3
205596,205559,2
205596,205559,1
205950,205952,1
205950,205952,2
205760,205718,0
205718,205720,0
205761,205720,0
205760,205719,0
205719,205721,0
205761,205721,0
205305,205316,0
205316,205306,0
205305,205320,0
205320,205306,0
205348,205350,0
205350,205166,0
205166,205135,0
205348,205351,0
205351,205343,0
205343,205167,0
205167,205105,0
205406,205466,0
205466,205407,0
205603,205643,0
205610,205643,0
251109,251115,0
251110,251115,0
205417,205469,1
205417,205469,2
205417,205471,0
205418,205471,0
205418,205469,0
205470,205469,0
205402,205470,0
205415,205470,0
205471,205472,0
205412,205472,0
205131,205184,0
205184,205186,0
205211,205268,1
205211,205268,2
205219,205268,0
205219,205211,0
205208,205272,0
205271,205272,0
205524,205565,1
205518,205565,1
205524,205566,2
205518,205566,2
205524,205567,1
205524,205567,2
205524,205567,3
205524,205567,4
205585,205568,1
205585,205568,2
205524,205537,0
205524,205522,0
251235,251266,0
251026,251126,0
251027,251127,0
251024,251122,0
251025,251123,0
251269,251125,0
205409,205473,0
205473,205415,0
205473,205402,0
